#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Presupuesto inicial (Proyecto Ppto.)
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22704,CONTRATOS SOCIO-CULTURALES,220,2,2,115000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,2,2,77700
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22712,SERVICIOS INFORMATICOS,220,2,2,3500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22713,PRESTACIONES DE SERVICIOS DE COMUNICACIÓN E IMAGEN,220,2,2,3000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,2,2,3000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,2,2,14500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,220,2,2,2000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22740,SERVICIOS DE ACCION SOCIAL,220,2,2,233700
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22751,SERVICIOS EDUCATIVOS,220,2,2,99400
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22756,SERVICIOS DE GESTIÓN INTERCULTURAL,220,2,2,23000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,220,2,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",220,2,2,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,220,2,4,40000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,220,2,4,83000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,62501,MOBILIARIO DESTINADO AL SERVICIO PUBLICO,220,2,6,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,62599,OTROS ENSERES DESTINADOS AL SERVICIO PUBLICO,220,2,6,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,62901,OTRAS INVERSIONES DESTINADAS AL SERVICIO PUBLICO,220,2,6,12000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,64409,APLICACIONES INFORMÁTICAS (ENTES DEL GRUPO),220,2,6,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,2,1,59787
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,12101,COMPLEMENTO DE DESTINO,220,2,1,26265
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,12102,COMPLEMENTO ESPECIFICO,220,2,1,63730
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,2,1,3858
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,16001,SEGURIDAD SOCIAL,220,2,1,35405
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,16004,CUOTAS ELKARKIDETZA,220,2,1,2852
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,220,2,2,1500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,20401,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,220,2,2,2000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,2,2,6640
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,220,2,2,400
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22199,OTROS SUMINISTROS,220,2,2,3500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22408,SEGUROS DE RESPONSABILIDAD CIVIL,220,2,2,5000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22504,TRIBUTOS ESTATALES,220,2,2,1500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22601,CANONES,220,2,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,220,2,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22603,PUBLICIDAD Y PROPAGANDA,220,2,2,11500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22605,REUNIONES Y CONFERENCIAS,220,2,2,11500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22606,ACTIVIDADES SOCIO-CULTURALES,220,2,2,10000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22607,CUOTAS PARTICIPACION EN OTROS ENTES,220,2,2,12300
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22699,OTROS GASTOS DIVERSOS,220,2,2,4500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22704,CONTRATOS SOCIO-CULTURALES,220,2,2,12500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,2,2,11400
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22708,CONTRATOS DE TRANSPORTES,220,2,2,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22712,SERVICIOS INFORMATICOS,220,2,2,2000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22713,PRESTACIONES DE SERVICIOS DE COMUNICACIÓN E IMAGEN,220,2,2,3000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,2,2,5000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,2,2,5100
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,220,2,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22751,SERVICIOS EDUCATIVOS,220,2,2,2000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22756,SERVICIOS DE GESTIÓN INTERCULTURAL,220,2,2,11000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,220,2,2,5000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",220,2,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,41101,TRANSFERENCIAS CORRIENTES A LA UNIVERSIDAD DEL PAIS VASCO (EHV/UPV),220,2,4,10000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,220,2,4,1357200
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2319,AYUDAS A LA COOPERACIÓN DESARROLLO INTERNACIONAL,78199,TRANSFERENCIAS DE CAPITAL A INSTITUCIONES SIN FINES DE LUCRO,220,2,7,786500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,3,1,91997
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,12101,COMPLEMENTO DE DESTINO,220,3,1,36207
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,12102,COMPLEMENTO ESPECIFICO,220,3,1,130611
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,3,1,23088
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,16001,SEGURIDAD SOCIAL,220,3,1,69465
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,16004,CUOTAS ELKARKIDETZA,220,3,1,4202
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,220,3,2,10000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,3,2,451200
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,220,3,2,200000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,220,3,2,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22199,OTROS SUMINISTROS,220,3,2,99100
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22301,TRANSPORTES,220,3,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22408,SEGUROS DE RESPONSABILIDAD CIVIL,220,3,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22502,TRIBUTOS DEL TERRITORIO HISTORICO,220,3,2,9000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22601,CANONES,220,3,2,80000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,220,3,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22603,PUBLICIDAD Y PROPAGANDA,220,3,2,38750
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22610,INDEMNIZACIONES,220,3,2,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22699,OTROS GASTOS DIVERSOS,220,3,2,82700
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22702,SEGURIDAD,220,3,2,104000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22704,CONTRATOS SOCIO-CULTURALES,220,3,2,1440135
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,3,2,21415
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22712,SERVICIOS INFORMATICOS,220,3,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22713,PRESTACIONES DE SERVICIOS DE COMUNICACIÓN E IMAGEN,220,3,2,39500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,3,2,2000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,3,2,4550
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,220,3,2,335700
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,220,3,2,76150
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",220,3,2,2000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,220,3,4,5000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",3381,FESTEJOS POPULARES,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,220,3,4,109400
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",9241,PARTICIPACION CIUDADANA,22199,OTROS SUMINISTROS,220,9,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",9241,PARTICIPACION CIUDADANA,22704,CONTRATOS SOCIO-CULTURALES,220,9,2,55000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",9241,PARTICIPACION CIUDADANA,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,9,2,36000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1514,REHABILITACIÓN DE LOS ESPACIOS DEGRADADOS,43302,TRANSFERENCIAS CORRIENTES A SURBISA,310,1,4,1560500
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1514,REHABILITACIÓN DE LOS ESPACIOS DEGRADADOS,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,959780.04
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1514,REHABILITACIÓN DE LOS ESPACIOS DEGRADADOS,73302,TRANSFERENCIAS DE CAPITAL A SURBISA,310,1,7,1530000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,136044
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,12101,COMPLEMENTO DE DESTINO,310,1,1,50077
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,12102,COMPLEMENTO ESPECIFICO,310,1,1,140430
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,27979
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,16001,SEGURIDAD SOCIAL,310,1,1,82621
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,16004,CUOTAS ELKARKIDETZA,310,1,1,4736
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,4976190
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,22504,TRIBUTOS ESTATALES,310,1,2,7303
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,451753
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,12101,COMPLEMENTO DE DESTINO,310,1,1,205064
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,12102,COMPLEMENTO ESPECIFICO,310,1,1,518869
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,59343
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,16001,SEGURIDAD SOCIAL,310,1,1,271079
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,16004,CUOTAS ELKARKIDETZA,310,1,1,15155
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,22504,TRIBUTOS ESTATALES,310,1,2,6600
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,20486528
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,465688
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,12101,COMPLEMENTO DE DESTINO,310,1,1,190604
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,12102,COMPLEMENTO ESPECIFICO,310,1,1,594663
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,79904
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,12104,GRATIFICACIONES,310,1,1,10094
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,16001,SEGURIDAD SOCIAL,310,1,1,316610
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,16004,CUOTAS ELKARKIDETZA,310,1,1,25137
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,310,1,2,20800
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,1183437
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,22504,TRIBUTOS ESTATALES,310,1,2,30019
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,22707,ESTUDIOS Y TRABAJOS TECNICOS,310,1,2,109000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,310,1,2,35000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1534,DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,30000
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1601,ALCANTARILLADO,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,66380
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1601,ALCANTARILLADO,12101,COMPLEMENTO DE DESTINO,310,1,1,30147
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1601,ALCANTARILLADO,12102,COMPLEMENTO ESPECIFICO,310,1,1,84793
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1601,ALCANTARILLADO,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,8549
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1601,ALCANTARILLADO,16001,SEGURIDAD SOCIAL,310,1,1,40028
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1601,ALCANTARILLADO,16004,CUOTAS ELKARKIDETZA,310,1,1,2665
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1601,ALCANTARILLADO,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,4520323
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,257952
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,12101,COMPLEMENTO DE DESTINO,310,1,1,88355
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,12102,COMPLEMENTO ESPECIFICO,310,1,1,305797
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,55177
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,12104,GRATIFICACIONES,310,1,1,6936
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1611,ABASTECIMIENTO DE AGUAS,16001,SEGURIDAD SOCIAL,310,1,1,171810
